840601929 0 0 0 0 0 0 0 168 0 0 0 0 0 0 0 0 0 0 0 0
840919136 0 0 0 0 0 0 0 169 0 0 0 0 0 0 0 0 0 0 0 0
840919781 0 0 0 0 0 0 0 170 0 0 0 0 0 0 0 0 0 0 0 0
840920176 0 0 0 0 0 0 0 171 0 0 0 0 0 0 0 0 0 0 0 0
841038399 0 0 0 0 0 0 0 172 0 0 0 0 0 0 0 0 0 0 0 0
841039489 0 0 0 0 0 0 0 173 0 0 0 0 0 0 0 0 0 0 0 0
841041126 0 0 0 0 0 0 0 174 0 0 0 0 0 0 0 0 0 0 0 0
841089555 0 0 0 0 0 0 0 175 0 0 0 0 0 0 0 0 0 0 0 0
841089732 0 0 0 0 0 0 0 176 0 0 0 0 0 0 0 0 0 0 0 0
841091932 0 0 0 0 0 0 0 177 0 0 0 0 0 0 0 0 0 0 0 0
841100647 0 0 0 0 0 0 0 178 0 0 0 0 0 0 0 0 0 0 0 0
841126250 0 0 0 0 0 0 0 179 0 0 0 0 0 0 0 0 0 0 0 0
841126469 0 0 0 0 0 0 0 180 0 0 0 0 0 0 0 0 0 0 0 0
841128754 0 0 0 0 0 0 0 181 0 0 0 0 0 0 0 0 0 0 0 0
841128928 0 0 0 0 0 0 0 182 0 0 0 0 0 0 0 0 0 0 0 0
841128968 0 0 0 0 0 0 0 183 0 0 0 0 0 0 0 0 0 0 0 0
841131055 0 0 0 0 0 0 0 184 0 0 0 0 0 0 0 0 0 0 0 0
841131153 0 0 0 0 0 0 0 185 0 0 0 0 0 0 0 0 0 0 0 0
841131677 0 0 0 0 0 0 0 186 0 0 0 0 0 0 0 0 0 0 0 0
841131749 0 0 0 0 0 0 0 187 0 0 0 0 0 0 0 0 0 0 0 0
841182554 0 0 0 0 0 0 0 188 0 0 0 0 0 0 0 0 0 0 0 0
841182629 0 0 0 0 0 0 0 189 0 0 0 0 0 0 0 0 0 0 0 0
841183221 0 0 0 0 0 0 0 190 0 0 0 0 0 0 0 0 0 0 0 0
